transaction_id,created_ts,sender_user_id,receiver_user_id,amount,currency,status,channel
txn_2bf820743a6d45b8,2026-01-17T10:47:55Z,0be4ec08-dc5d-4f5f-8277-8319a1d30904,c2b262ab-a12a-405f-b9c9-e91971375937,15.49,GBP,failed,p2p_send
txn_0e940bf0427140f4,2026-01-27T17:33:25Z,fc31b4b9-2525-47c3-9a2c-888640ed0c14,60b07ca5-2a66-4bc1-807a-05e5215a1279,24.43,EUR,succeeded,p2p_send
txn_c0be7f7e8a7746c3,2026-01-29T14:22:27Z,4a7beee3-8e2a-45d0-a48e-befae4e1a3e5,65040ec7-de22-420e-895a-83784fee0b6b,29.23,GBP,succeeded,p2p_qr
txn_2e01aafa99c647f9,2026-01-07T01:07:36Z,29b3c165-f3a5-4fe4-9ce0-ce7da2c2e7ac,a16b1340-8e4a-4414-8a96-772ab7e656b9,14.96,GBP,succeeded,p2p_send
txn_82f0c75cebc24fb2,2026-01-07T01:30:36Z,4287bf8c-4c69-4db1-8173-8f559a12335a,b5954a89-7f72-45cd-b06c-d6f5ac21656e,20.12,GBP,succeeded,p2p_send
txn_ae2a16176226429c,2026-01-23T00:41:05Z,f3dd8512-167f-401a-a866-47ef9da3111d,892fafc7-e9ef-4f3d-b9ca-97c6ecebc926,4.82,GBP,succeeded,p2p_send
txn_f800a86c5b004695,2026-01-14T04:34:50Z,1a23cda3-b142-4c46-b5f1-4a646875b96b,e350848b-7fb6-4856-9be7-8cb60deb639d,38.44,GBP,succeeded,p2p_send
txn_d490cb24123c47df,2026-01-19T19:56:13Z,48c2ec74-96dc-444a-9147-cede2a6295ef,a8b25d0f-9645-478c-915e-f3811a22d147,49.9,EUR,succeeded,p2p_send
txn_30f3a5acb0fb4a8f,2026-01-20T14:42:05Z,d8e187af-8d5d-4301-8dd0-0d52912dc155,af4c66f8-7c34-4e51-81a8-972fb611c7d4,6.2,GBP,succeeded,p2p_send
txn_018fe7810bd94b8d,2026-01-23T19:15:19Z,907a1aee-f756-48c4-b3d8-ea50737579e9,f9058b92-8fdc-4929-984e-a1e222abd476,16.36,EUR,succeeded,p2p_send
txn_8eec028fccdb412c,2026-01-28T18:01:41Z,0b417147-41d4-452c-a091-1f2753c78bd8,b51363fa-e896-4c47-9405-40e0a1c8a512,8.83,GBP,succeeded,p2p_send
txn_7481fb400cac4c1e,2026-01-22T20:49:29Z,d060d416-f014-463d-a103-4f5ff66d095f,ff06cefd-678f-4fc9-95f1-131d46a8c47d,19.43,GBP,succeeded,p2p_send
txn_39835b212b184130,2026-01-13T19:57:41Z,1146524b-602c-41de-a8e6-15adde9e1c03,e6406f79-7bd8-41f0-9d28-e7e2e7a0f302,36.11,EUR,failed,p2p_send
txn_bde4a4f9505c4bcf,2026-01-27T20:05:12Z,a8b25d0f-9645-478c-915e-f3811a22d147,b79a08ea-49af-43f0-a2d0-a4c9cb5a4604,46.55,GBP,succeeded,p2p_qr
txn_0f632df854b6414f,2026-01-10T00:43:44Z,6ba2712b-9a31-4952-b527-7346e0883887,74ea5b4a-8c1a-441c-bb4c-3cf63d1f59ff,51.49,GBP,succeeded,p2p_send
txn_62e9670900624d77,2026-01-09T12:59:22Z,136f9440-a048-457c-95b9-18d1136fbb7c,f97ce6b1-d6af-4573-aebb-cfe94187cb95,59.32,GBP,succeeded,p2p_send
txn_7bf06dfa4e184301,2026-01-20T14:49:53Z,0841f1a5-7372-4fe7-9b1c-dfbe2afd0d2a,d45c4de3-9f7b-440f-b497-0fe64a1cb2db,18.79,GBP,succeeded,p2p_request
txn_4bb3dbe67f1946b4,2026-01-13T05:17:05Z,131ac9d2-20fe-4a41-bf4d-3f4d5df18a38,3b2631d4-f380-42f1-9303-b9e17af61a39,0.0,GBP,failed,p2p_send
txn_83328a4d95a84b40,2026-01-27T07:14:01Z,b3c98c12-83ec-4774-8deb-3d77309fa9bf,e28d704f-ca21-4db7-ab05-8f238114237d,88.67,GBP,succeeded,p2p_send
txn_e7560622782f4833,2026-01-14T13:22:52Z,33f15d3b-a4d2-4ba7-92ba-6ec6b4d1ece9,f97ce6b1-d6af-4573-aebb-cfe94187cb95,9.95,GBP,succeeded,p2p_send
txn_71b3ff8a0ddb488c,2026-01-25T14:10:54Z,3d0a514f-275f-4c57-b595-cab9ddd911da,bfebb250-6faa-4b1c-b85a-665537a9e395,7.07,GBP,succeeded,p2p_send
txn_4afaa9ec22c04ff5,2026-01-26T11:43:42Z,935a0af2-268b-4544-8257-b8407513138f,e615b019-60f2-41b2-9d9d-82e40c682994,13.21,GBP,succeeded,p2p_send
txn_7517e931a611454e,2026-01-13T04:56:13Z,5bd8e3a8-0991-4eee-bd07-3f203222da4c,60b07ca5-2a66-4bc1-807a-05e5215a1279,21.45,GBP,succeeded,p2p_send
txn_f74cf8f982314d99,2026-01-15T11:42:37Z,907a1aee-f756-48c4-b3d8-ea50737579e9,4b1d8775-cf19-4b60-a807-24ffd78b2b07,26.64,GBP,succeeded,p2p_send
txn_c3f39476eae24c0b,2026-01-26T03:45:31Z,a4bb029f-e2d2-42f9-8b59-30bba453cf8d,3515b0de-1aae-4ac2-8d04-7b72ddf00421,18.52,GBP,succeeded,p2p_send
txn_5ea2daf3ec3f4414,2026-01-20T05:47:37Z,e202fd4f-6f82-48a9-9772-836619eedf2e,b1408086-42f9-4dbe-89a3-e0d502b346b9,28.91,GBP,succeeded,p2p_send
txn_51661a99ae634ddb,2026-01-20T04:31:24Z,9a841a1c-b3a5-486a-906e-768d1594363e,561a7df1-70b7-4154-8cc1-35212d4828d6,8.68,GBP,succeeded,p2p_send
txn_74f80e4ebeef4865,2026-01-27T12:15:14Z,9a87d700-4af6-44f1-bc68-ea47c1ede0d8,f35cc72a-1137-4af9-8f7f-5f8e36370546,65.55,GBP,succeeded,p2p_send
txn_f86af9c0f7a249b1,2026-01-31T14:32:57Z,e8401895-16b9-45f3-8120-9ed9b0e3ce3a,a30eb89e-1d67-4e4e-bb4c-cd60bf824a07,20.87,EUR,succeeded,p2p_send
txn_14b13f9aff144794,2026-01-16T18:18:00Z,0c3f071c-b45f-45c3-98a0-7868de930adc,2c222092-6110-4cda-9c47-afcc0d7a586c,51.31,USD,succeeded,p2p_send
txn_a2d427d555414962,2026-01-30T18:06:38Z,935a0af2-268b-4544-8257-b8407513138f,9ca123ec-5142-4af3-a9b4-89fcb3d466e0,28.7,GBP,succeeded,p2p_send
txn_0b28491c29c54ca4,2026-01-24T15:59:53Z,c874336c-ec02-4de6-8b87-a9020517aff9,24e0b01f-a608-4eed-bfbd-4cf652fa7526,31.27,GBP,succeeded,p2p_send
txn_549832dd12774b87,2026-01-19T08:18:52Z,9254b2d9-054b-4ae8-b64d-099a1b834e65,31f74744-3fea-4659-921c-eab34e289d83,34.03,GBP,succeeded,p2p_request
txn_05b8110d967b4681,2026-01-30T22:42:38Z,dd17113d-1302-4864-a589-af658e50f4bf,ae0c3705-b20a-45c9-b10e-7ea8d611888c,31.06,GBP,succeeded,p2p_send
txn_4ed6de9b52c94b11,2026-01-30T18:10:47Z,cbc5f8ce-e9e4-4523-9a0b-9a86aa9eb4d1,ec661106-a12c-4f2e-94e6-0e099f44b402,35.95,USD,succeeded,p2p_send
txn_a15eabe91bfb4e03,2026-01-02T19:38:42Z,e21de9bc-2f33-4644-b491-c88c3b3c8af8,dd181211-7bcb-4c5d-9e16-8802b50510d9,60.15,GBP,succeeded,p2p_send
txn_897ddbbce2304d8a,2026-01-04T21:10:16Z,a1c489e0-fd76-4707-9e07-036de1fc32fc,5fb8a1ef-68ae-44b8-8140-1373751a0fa3,25.72,USD,succeeded,p2p_send
txn_f63973fcbe524b4d,2026-01-29T00:18:15Z,fa4877dd-02c4-4e87-aa7d-08f41b958535,e9f3d4ea-e7ff-433f-93d8-d2b60f8c9dd8,37.78,USD,succeeded,p2p_request
txn_5748de494057408d,2026-01-29T15:08:34Z,c28036fe-ee40-4cd8-9f4b-ff89c082d7cc,2048d5be-a670-42c4-9399-928f08637afb,20.75,GBP,succeeded,p2p_send
txn_13582336b765491d,2026-01-16T22:19:36Z,e8805611-8d03-483a-b893-bc06d2fe668b,35b802a7-84b5-46cd-895a-ca523ba72087,65.37,EUR,succeeded,p2p_qr
txn_ad500bb2d8c34cff,2026-01-25T21:06:04Z,d155c4e1-da27-4da4-ab4f-9d02390e37b2,3b3d729a-7288-4383-a273-f269a6127571,13.37,GBP,succeeded,p2p_send
txn_eeac1b53c10440a1,2026-01-05T18:52:26Z,27c6ab63-b6bb-4935-874b-bd380383b209,54a79fa7-1e12-4f0f-8557-2b1cd4534cf6,85.69,USD,succeeded,p2p_send
txn_cc0291d59d7947ce,2026-01-31T05:54:55Z,3d32c06d-6ba4-4d0c-a2a0-a9db694ba4b9,b8dfaef9-cc6d-4848-a240-c370600ee556,21.54,GBP,failed,p2p_send
txn_56ee3bbc873f4431,2026-01-14T23:07:50Z,903ec623-302d-4397-9d30-8e29e68693d3,9a5b1cfe-96f1-4c38-99ad-28858402d7cb,7.59,GBP,failed,p2p_send
txn_be4ddc8530684889,2026-01-20T05:46:30Z,f49addc0-3127-47c8-b89d-429b0ab706a1,fddba824-8de5-4f99-a33d-3b22a387a98d,24.44,USD,succeeded,p2p_request
txn_b1d769c639de473d,2026-01-27T02:45:13Z,1df99acf-87a4-46ce-ad31-9e9996492a37,b7d7527c-2f49-4ba7-9205-7d6f05fd87ae,13.32,USD,succeeded,p2p_send
txn_4a1f12defa6d4c21,2026-01-09T00:17:08Z,4b83c738-a144-4528-ab89-7d5bed3a9158,bc7f097d-850e-4c2e-ab05-066ee1a5eb19,41.7,EUR,succeeded,p2p_send
txn_ab688c818e9c4134,2026-01-18T19:18:52Z,9c0554de-e112-49c3-a8ab-91898f85cb06,dda0b32b-6de1-4e73-bef0-15f92d7429d9,13.61,USD,succeeded,p2p_send
txn_0658e8df2e3a424d,2026-01-05T20:28:30Z,c4b926e2-652f-454d-8eb4-664cf709a094,33954f70-6caf-48d4-8b40-90dd846de1ed,15.88,GBP,succeeded,p2p_qr
txn_4f6521e0913d4b10,2026-01-30T21:19:05Z,b95b75c4-a128-4ba9-a71b-f9f62ebb40e8,bc7f097d-850e-4c2e-ab05-066ee1a5eb19,5.38,EUR,succeeded,p2p_send
txn_570ce895e43f4bfd,2026-01-30T16:40:24Z,7da72252-1ca3-4e68-a463-8562d38b0e67,8502b706-7d3e-4475-ac66-b3a425bcf8d5,15.81,GBP,succeeded,p2p_send
txn_8ecc64adcd274085,2026-01-02T13:19:19Z,8c5bbd60-4c48-43a1-ae34-8a7d68124047,8475932f-48fa-4a2d-b6b9-996a9ea5c566,3.6,GBP,succeeded,p2p_send
txn_31e101992c9e4a7b,2026-01-20T11:18:30Z,c703279e-433a-4357-aa14-29970a08ba9c,ec6576a8-8a88-4a79-90ab-c6ff14208189,6.77,GBP,failed,p2p_request
txn_1d911277bca94350,2026-01-08T12:50:36Z,e29c3c9f-b1e9-4226-b8f2-95aa55cf799a,0f2021b4-9de6-439e-a978-43f147d85a75,39.26,GBP,succeeded,p2p_request
txn_0ed4304e57864f71,2026-01-19T22:03:39Z,3b2631d4-f380-42f1-9303-b9e17af61a39,4f412501-2bbc-4eb6-a3c8-e8c75e8e5b05,40.02,USD,succeeded,p2p_send
txn_6f677e458e9e4045,2026-01-27T19:16:00Z,d4859e08-5d12-4ce9-9dff-d9b0bcc3d612,30f74300-6ab1-4297-826b-7fa57d0292c0,30.54,USD,succeeded,p2p_send
txn_41296d2dc3904ab0,2026-01-17T18:03:14Z,eaf4db5c-46f9-4e60-9019-567316bff1ed,d06dc0c9-56bb-408f-afff-8c932d9737db,10.75,GBP,succeeded,p2p_request
txn_cdacb5e492544a3c,2026-01-21T17:07:33Z,8f430d2a-2991-4f85-8e0c-c9ce18d3c38e,65040ec7-de22-420e-895a-83784fee0b6b,21.42,USD,succeeded,p2p_send
txn_614f47a547be498a,2026-01-28T12:06:01Z,750f4a03-9c8c-45f8-bf37-60942f0fba24,fddba824-8de5-4f99-a33d-3b22a387a98d,22.14,EUR,succeeded,p2p_request
txn_1bb9b6f05ea74f06,2026-01-08T04:37:40Z,5cdaaa14-a8dd-47d1-9eb1-8477d761e36d,9ca123ec-5142-4af3-a9b4-89fcb3d466e0,9.31,GBP,succeeded,p2p_send
txn_0fb537453c7a4890,2025-12-26T20:47:47Z,06bb1bed-4e4c-4c38-bf30-6a3a62e06f90,acc71b1d-261e-4579-9b50-7a2e0ac0d531,68.55,USD,succeeded,p2p_send
txn_bf425eeb74a1408d,2026-01-14T07:24:04Z,a342b5bc-3035-4fa7-8406-6195e71fafec,fef66772-b56d-4c7c-930f-33ed57384361,42.86,GBP,succeeded,p2p_send
txn_6143e788bd5d415f,2026-01-30T17:34:19Z,1e523e0c-c35e-46b5-aeb3-dbfa8bf59b3c,dbbd4d91-0f97-4971-8d79-840caf28b18b,18.81,EUR,succeeded,p2p_request
txn_8607a5a4876144ce,2026-01-15T02:05:58Z,acb90666-1836-4f8e-ba90-7ad33d1772aa,3319e9b6-ceb7-4d1e-94c1-e77262bf0cb8,22.65,GBP,succeeded,p2p_send
txn_e432c1dba4c34695,2026-01-24T00:51:10Z,a83aff56-e2b5-4d38-a16b-8f01ff242755,cabad11c-ff79-49cb-a525-69a9145cf50a,25.95,EUR,succeeded,p2p_send
txn_50e3fb06358c4594,2026-01-11T19:41:48Z,ed113286-7124-44a8-a85e-ec7049d06b1a,acb90666-1836-4f8e-ba90-7ad33d1772aa,4.8,GBP,succeeded,p2p_send
txn_3b79e41e7f8f4b2e,2026-01-20T23:28:39Z,4f3a2c10-5040-4255-b6f4-df33c877cc69,15c28ad2-a191-44c8-ba74-a85babbb8e94,18.44,GBP,succeeded,p2p_send
txn_7b73bd7bb1ad44b3,2026-01-26T23:37:13Z,c1d4d0d7-f423-4702-83aa-30c2eda53ced,ec7aa71f-79a4-411d-a034-82adc8cad921,13.31,EUR,succeeded,p2p_send
txn_8d4251c0ca824dc1,2026-01-19T07:17:17Z,29f8d1c6-9d53-4846-970d-0dfb8ddb4f93,abc083f3-5d62-49ea-ab41-14616b5653e8,10.47,USD,succeeded,p2p_send
txn_53e8789b171241cb,2026-01-15T18:59:30Z,073a84fb-ef54-4a0e-ba05-323c53ac353c,14f4205f-0a23-4de4-b181-d9d2a09791e1,17.98,EUR,succeeded,p2p_request
txn_ed470550f647427c,2026-01-24T07:04:57Z,be2c19d8-6b8a-4d98-b94f-c8f0a6a5fec6,dfd8d36c-e73b-449e-a201-339891d7ba4d,85.48,GBP,succeeded,p2p_request
txn_9d057bc1917546ef,2026-01-21T19:01:20Z,40adcbf1-a736-44da-ab8c-f55a5fdb0f5c,659edec7-d1d1-4fd1-b05e-0d59af6c3f29,35.9,GBP,succeeded,p2p_send
txn_af63a4b618bc450f,2026-01-19T07:39:24Z,8fa7ae44-5869-4b57-9d0d-8ac4b3ae4e15,cf85d54e-cafb-4d8d-bdd5-0f0d5c5d6da2,0.0,EUR,succeeded,p2p_request
txn_6d78ba39ff08463c,2026-01-15T04:38:45Z,8dfd41c9-ec75-494d-abb1-628483d3bbb2,be51227b-931b-4858-9a88-6539c619aa05,34.1,GBP,succeeded,p2p_send
txn_422aac503f5946e0,2026-01-30T19:47:17Z,5c154437-ac2b-44ef-aad2-efaeb1789f9b,d4859e08-5d12-4ce9-9dff-d9b0bcc3d612,27.29,GBP,succeeded,p2p_request
txn_31c13b50ae974728,2026-01-15T04:52:45Z,8dfd41c9-ec75-494d-abb1-628483d3bbb2,0a0b3089-b432-4d3e-a79a-574abf610259,12.2,EUR,succeeded,p2p_qr
txn_eb4a3b137c7e457f,2026-01-26T23:05:52Z,402d5c8a-8150-47e5-b388-803234163124,e711aa30-7a2b-4230-afd0-b838b26a47a6,86.4,GBP,reversed,p2p_request
txn_15f66a94ee724ddc,2026-01-15T14:37:00Z,6c44820a-a74d-4b6d-ae5b-2a65e30cc5de,9a5b1cfe-96f1-4c38-99ad-28858402d7cb,29.03,EUR,succeeded,p2p_send
txn_09bba3b3a0644080,2026-01-16T18:44:58Z,d52b6c30-01d2-43e5-a90b-a785ed37cc67,757325d1-d288-4475-b706-c34982798ed1,29.81,EUR,succeeded,p2p_request
txn_1fe1d5c90f5b4bc0,2026-01-18T21:45:56Z,31d9d93d-5a0e-4206-88be-d63f5dcdc883,beed5747-d9b4-4ec4-ad56-33521fdc98c4,-40.09,GBP,succeeded,p2p_send
txn_9659ebd2305b44ab,2026-01-17T10:38:38Z,3fb361ef-673f-4a66-81a5-00ee01e8ffec,78b10b54-5879-4035-a2fe-3a77bd8b9eac,48.77,GBP,succeeded,p2p_qr
txn_3f6eaedbe50f4a80,2026-01-28T06:05:33Z,ef345272-a58a-431d-8b00-f2831efe2719,b9d019cb-da45-4168-a06a-559b71af3ccc,14.86,USD,succeeded,p2p_send
txn_0b0414f2a6524a31,2026-01-24T21:01:07Z,d471c01f-743c-4b9d-acca-bdd442421a01,617efe42-3f9f-4ac1-a553-74cbba8c5f7a,59.62,USD,succeeded,p2p_send
txn_067e48e9339f4eab,2026-01-23T09:12:31Z,c6d669c6-3252-4a74-b768-09ab7bf01936,16883ec8-1708-4611-876a-4a3a55704df3,25.74,USD,reversed,p2p_send
txn_fa0c7b739f4d48dc,2026-01-26T18:36:57Z,05e2c5ee-6c42-4003-b070-ac2d2846d1f8,a47e1443-3d10-466d-92a8-bcfd01fc974f,105.26,GBP,succeeded,p2p_request
txn_75c98bf33e5e4952,2026-01-05T12:26:30Z,5d6a4ad8-5369-4170-aced-d202ffbb342f,8f6cf77b-d46c-4969-9904-f781a68d1166,13.24,EUR,failed,p2p_send
txn_f7c2f1ae27bd4ff2,2026-01-23T00:45:01Z,82bd6126-eb2c-4458-b634-65373b33dc4d,d2094021-262a-469a-86c2-980a0362b0ac,81.61,GBP,succeeded,p2p_send
txn_da3dab32cd664272,2026-01-27T17:02:21Z,57855e5d-1c5c-4e5e-8fd2-77b49edc63e9,ba76cccc-535c-4ef5-86a1-2b8b468f39ba,25.75,USD,succeeded,p2p_send
txn_54d2750c30464f31,2026-01-27T19:33:14Z,a56248aa-6a1c-4e70-95ff-b96c3a4a9626,25972a90-591b-40f3-adf5-074bf33e4ae3,13.62,USD,succeeded,p2p_send
txn_478efe10b90f4a74,2026-01-17T04:17:01Z,ae0c3705-b20a-45c9-b10e-7ea8d611888c,0a0ae5fe-508a-4b97-9b9a-4882aee76cb7,15.44,GBP,succeeded,p2p_send
txn_c274542a25154f70,2026-01-26T13:37:25Z,a30eb89e-1d67-4e4e-bb4c-cd60bf824a07,3d0a514f-275f-4c57-b595-cab9ddd911da,17.46,EUR,succeeded,p2p_send
txn_6489a8b772ff492b,2026-01-09T04:10:36Z,caacb82b-73be-4453-b18b-524f36a41cb5,9ca123ec-5142-4af3-a9b4-89fcb3d466e0,30.51,GBP,succeeded,p2p_send
txn_36f5a921bcd14227,2026-01-27T01:30:48Z,1588e2b7-5ec8-4237-baa1-920c6ea3a3a4,f1e3c833-a73a-4c7e-9097-53e6e6e05fe2,32.86,GBP,failed,p2p_request
txn_1726eff89c404ed0,2026-01-10T02:30:41Z,d9f10b25-ce2d-4182-9677-9cc932776899,9d654175-a9b9-4f17-a322-90665c6c0ec6,14.44,GBP,succeeded,p2p_send
txn_56d24058dde94d8a,2026-01-24T06:18:04Z,8de86ac9-9ba8-4df6-a850-f36062b49db1,735d7ab3-8aa0-4281-a93e-bb28261610af,21.8,GBP,succeeded,p2p_qr
txn_aa5e5860f2b645bb,2026-01-13T09:05:44Z,2014fb12-2ac8-4f1c-b863-d00d153de0d3,94969992-c2d6-40d6-a13c-e50863c2b630,110.69,USD,succeeded,p2p_qr
txn_43e13f046c4f4eeb,2026-01-09T22:47:33Z,8ff1bc49-664e-4f1e-bc11-9614327e54c2,662fdd35-a74c-4a7f-8009-497c3b0b4725,81.1,EUR,succeeded,p2p_qr
txn_cfadb5e21e724dfe,2026-01-05T06:59:01Z,e1e433f4-b5cc-4857-bd38-ec590071070d,39039b38-4e66-490f-8b27-c4edfec2d447,30.79,USD,succeeded,p2p_send
txn_568e126ee4fa4c4f,2026-01-16T23:33:10Z,cc4ac007-edee-4daf-8e23-64f200a02d85,b7a2953d-6391-421d-b07e-08819fb0da31,22.84,EUR,succeeded,p2p_send
txn_580ded1473524343,2026-01-26T04:42:32Z,478b7e6d-a340-4ca0-a40b-330f44f7aab9,4763f428-0542-4f38-9a51-b73e852671ee,24.29,GBP,succeeded,p2p_send
txn_f2cea82648394259,2026-01-19T21:27:49Z,68de01a4-59e8-4790-8bdc-57c84622697d,72c5cbe4-dd81-45b0-bc53-3219a1a556e8,35.17,GBP,succeeded,p2p_request
txn_98e37eaf7d6948b1,2026-01-13T05:43:51Z,7979ca30-7da9-4169-8a38-84e778afa9e9,6e08f85b-ee0e-4cf5-aefb-4169136e7773,10.31,GBP,succeeded,p2p_send
txn_4a417ba8427e42f4,2026-01-28T05:49:55Z,4bb9c629-4884-4090-bd22-dd4a11efc6b1,bf7482d9-f27b-47c2-b1ec-1f805f6a8136,18.3,GBP,succeeded,p2p_send
txn_72eb2adf21e144b0,2026-01-29T11:18:14Z,f05ef171-ece1-447c-ae21-41a6eed22d57,e1057d80-18ef-4bc2-8668-8572c750d3d8,6.35,GBP,succeeded,p2p_send
txn_5c9a50ef303e4339,2026-01-14T02:09:10Z,ddc51817-c269-477e-b469-acd30b4bd1a6,f6d1bd45-216b-4d43-94a8-3b59118e97c1,29.95,GBP,succeeded,p2p_qr
txn_6f5065ce55574d62,2026-01-27T18:49:52Z,b19e45db-5f21-4dfc-9739-acdecbed3da5,3de5f194-0c14-480e-8dcd-8330deff478c,36.07,GBP,failed,p2p_send
txn_467e5bf11fca4b6f,2026-01-27T01:36:24Z,35b802a7-84b5-46cd-895a-ca523ba72087,c48f3def-ed9a-4e13-917d-4278e17f3e71,15.45,USD,succeeded,p2p_send
txn_1b63063bb9224135,2026-01-24T23:46:38Z,4ed37aad-0528-4d25-8182-be7f6dacf5e2,65db972e-a043-4dd8-819f-c1f5750358f8,72.28,USD,succeeded,p2p_send
txn_31d3173b2c0d4ae6,2026-01-26T15:32:47Z,5772a0df-3c66-433a-9502-f7bb1bbd06cc,05316cf9-5d1e-4bb0-925e-765b63bf2146,8.85,GBP,failed,p2p_send
txn_d7ef8f79068b4b1c,2026-01-27T11:36:53Z,8f50c14d-f5fb-40de-bf08-66e72eba82b6,5c154437-ac2b-44ef-aad2-efaeb1789f9b,7.4,GBP,succeeded,p2p_request
txn_c019deb3ed1e47e9,2026-01-30T04:52:57Z,3adc5aa4-a93b-47fc-8ab0-7e21d99d62a8,0efd5c1d-4673-4c4e-9d8b-173f12a62915,26.27,USD,succeeded,p2p_send
txn_f3c0a77929304484,2026-01-13T07:47:45Z,57582c10-0625-4fa2-98a3-5cedae20f54c,65bb9ff4-741a-4eaa-ad58-45480c72b749,48.68,GBP,succeeded,p2p_send
txn_624e00b49e4f4a91,2026-01-12T05:29:21Z,c9f614d1-9f6d-4b9b-8775-477370c3c3b2,1bd4a9ba-792e-43c4-8b69-3f5ec7ed4f64,78.49,GBP,succeeded,p2p_send
txn_1874aa0b4f1e4c2e,2026-01-23T10:07:47Z,34e15085-45db-441a-bbff-6ad09732ea62,be5c4156-0202-4e4a-a29e-c15fa606cdf6,15.73,USD,succeeded,p2p_send
txn_faebb90d4538486b,2026-01-29T13:47:57Z,8123d765-db8c-410f-bde5-72bb09bd9960,421b4859-b0d5-4d18-89e2-21bfb70df40c,49.85,EUR,succeeded,p2p_send
txn_5c31b885dac740bb,2026-01-30T01:05:50Z,0a0b3089-b432-4d3e-a79a-574abf610259,a83aff56-e2b5-4d38-a16b-8f01ff242755,21.57,GBP,succeeded,p2p_request
txn_10ee84a97f9149b4,2026-01-01T08:55:54Z,0a0ae5fe-508a-4b97-9b9a-4882aee76cb7,3c895f7e-9db3-40d9-a1b7-c2dedc9bcf2e,19.5,EUR,succeeded,p2p_qr
txn_fe88412a19a94147,2026-01-28T22:42:35Z,cf5335b1-8038-4b30-9731-1226aa8a57d4,b953603b-dcb3-46ef-9af5-360d77ba145d,43.07,GBP,succeeded,p2p_send
txn_e8436e26431f4a5b,2026-01-05T17:36:31Z,d3ab6ac9-c5c2-4f00-8c05-1db4ccf2c79d,661482f4-c6f4-464d-a69f-ae318030d055,36.21,EUR,succeeded,p2p_send
txn_3719d0fac3714704,2026-01-09T17:00:22Z,e61b5513-be1e-4b6d-bcf1-c353e8b212c0,4af3ac75-ca06-4b99-be79-77a0415dfb66,6.81,GBP,succeeded,p2p_send
txn_d93d8a1952d64199,2026-01-06T17:20:08Z,560132f1-8f44-40b8-9034-58fb54f5e00d,78b7f7c4-f51b-4163-ad3f-f7ffa746d478,67.18,USD,succeeded,p2p_send
txn_27c5adeddba44266,2026-01-21T04:54:48Z,9a5b1cfe-96f1-4c38-99ad-28858402d7cb,31f74744-3fea-4659-921c-eab34e289d83,62.49,EUR,succeeded,p2p_send
txn_29528df3acf34bbb,2026-01-30T19:30:21Z,793fa92c-fbb3-41d5-abde-813718d1631a,94969992-c2d6-40d6-a13c-e50863c2b630,13.89,GBP,succeeded,p2p_send
txn_3542d8d9ee364f24,2026-01-26T06:08:56Z,a83c761d-a7b2-4588-993a-b2fb78d38784,d5c5dc09-4d94-461e-930b-f7687fe1c072,29.87,USD,succeeded,p2p_send
txn_34bbd6613ab34634,2026-01-25T21:31:59Z,77509913-04b7-40e6-bcef-8db88649ed4a,22eeb35b-daf9-4794-a2d6-50d9c5eeee4f,32.15,GBP,reversed,p2p_send
txn_86764bf1fa344867,2026-01-22T14:33:03Z,f032917f-a604-463c-a9c2-c78c9e41c8f6,d9f10b25-ce2d-4182-9677-9cc932776899,26.99,GBP,succeeded,p2p_send
txn_20d1c30dd0f14cb9,2026-01-26T20:13:07Z,4715e33f-5daa-4713-8674-8e552c504014,004da792-5f1c-4508-839d-31326f53a249,14.69,USD,succeeded,p2p_send
txn_1abfa15c094a4b3f,2026-01-26T21:37:21Z,9ef1857e-350b-4f9a-83c2-d5474b5d2fc1,fa184518-7bd7-4fe5-98e0-c80ff35cc333,13.41,EUR,succeeded,p2p_send
txn_4c3f2d0137bd4f4a,2026-01-26T03:27:38Z,ba56e578-277e-4dcb-b7c0-765be10481d1,f35cc72a-1137-4af9-8f7f-5f8e36370546,21.78,GBP,succeeded,p2p_request
txn_6285886e5dc74fb7,2026-01-04T14:25:03Z,9416ea59-faa3-4b10-b0a0-961307b3818e,7446c44b-d13d-4e48-9055-e203a8eacabd,53.49,GBP,succeeded,p2p_send
txn_74e61e7a2c9b4898,2026-01-09T15:44:46Z,8d9b09e0-85ab-4efe-b13c-ab77a0a88096,375be8dd-3ab8-4567-b0be-8fe59a815b5f,33.37,GBP,succeeded,p2p_request
txn_f83b00b48c73485e,2026-01-08T04:13:31Z,8173ff79-415c-4c22-8b86-00628095dbc2,a212103b-fc10-432f-956e-6674230ecc56,16.81,USD,succeeded,p2p_request
txn_84aa38adbbcd43e7,2026-01-14T09:55:33Z,51509c21-ea35-4b1b-9de0-136b4630513f,56c578cf-2d0d-43e3-9373-110a6de238ea,39.6,EUR,succeeded,p2p_send
txn_248852aab8954f0e,2026-01-02T11:21:26Z,5d51fa40-e4f3-4ff1-a708-c35006ce7edf,3b3d729a-7288-4383-a273-f269a6127571,2.62,GBP,succeeded,p2p_request
txn_804e4c11101640a8,2026-01-24T15:39:44Z,5c154437-ac2b-44ef-aad2-efaeb1789f9b,b3fdff9b-9888-408b-915c-32737cc35191,52.54,GBP,succeeded,p2p_send
txn_b4d14f74d06343ad,2026-01-18T03:40:02Z,f08040d6-82fc-4c45-bea8-f1b26ad9ddbd,c9f776e4-622d-431f-bccf-b55bf400b709,6.02,GBP,succeeded,p2p_request
